Topic,ReportId,ReportName,AppInstId,InstName,FolderName,CreatedDate,CreatedBy,LastModifiedDate,LastModifiedBy,LastPreviewExportedDate,N=9962
Reports,2329,Melissa Terlizzi,219,TD Bank,MLO002 Reports,5/27/2021 11:58,0,5/27/2021 11:58,0,NULL,
Reports,2330,Michael OConner,219,TD Bank,MLO002 Reports,7/5/2021 5:31,0,7/5/2021 5:31,0,NULL,
Reports,2333,Monthly report,219,TD Bank,Month End Reports,6/3/2020 8:51,0,6/3/2020 8:51,0,NULL,
Reports,2334,New Fee Panel Appraisers,219,TD Bank,New Fee Panel Appraisers,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2335,North Carolina Appraisal Review,219,TD Bank,Analyst Reports,8/3/2018 11:19,0,8/3/2018 11:19,0,NULL,
Reports,2337,On Hold-waiting for approval,219,TD Bank,Order Reports,7/26/2018 11:46,0,7/26/2018 11:46,0,NULL,
Reports,2338,Ordering Reassignments,219,TD Bank,Order Reports,8/3/2018 11:28,0,8/3/2018 11:28,0,NULL,
Reports,2339,Orders by Provider,219,TD Bank,Order Reports,8/3/2018 11:28,0,8/3/2018 11:28,0,NULL,
Reports,2340,Orders with Closing Date,219,TD Bank,Order Reports,8/3/2018 11:29,0,8/3/2018 11:29,0,NULL,
Reports,2341,Reassignment coverage area,219,TD Bank,Vendor Mgt Reports,5/31/2018 7:35,0,3/13/2023 10:16,345894,3/13/2023 10:16,
Reports,2342,Report Ratings,219,TD Bank,Month End Reports,8/3/2018 11:27,0,8/3/2018 11:27,0,NULL,
Reports,2343,Robert Carucci,219,TD Bank,MLO002 Reports,8/30/2021 7:33,0,8/30/2021 7:33,0,NULL,
Reports,2344,Robert Flanigan,219,TD Bank,MLO002 Reports,5/27/2021 12:03,0,5/27/2021 12:03,0,NULL,
Reports,2345,SITE ID,219,TD Bank,Vendor Mgt Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2346,SLA,219,TD Bank,Hilton,7/26/2018 11:31,0,7/26/2018 11:31,0,NULL,
Reports,2347,Susan Baldwin,219,TD Bank,MLO002 Reports,5/27/2021 12:03,0,5/27/2021 12:03,0,NULL,
Reports,2348,TD Bank Collections 2,219,TD Bank,Collections,3/12/2021 9:46,0,3/12/2021 9:46,0,NULL,
Reports,2349,TD Bank Collections,219,TD Bank,Collections,5/27/2021 12:03,0,5/27/2021 12:03,0,NULL,
Reports,2350,Tenita Moffitt-Kennedy,219,TD Bank,MLO002 Reports,5/27/2021 12:04,0,5/27/2021 12:04,0,NULL,
Reports,2351,Total Orders- Production,219,TD Bank,Order Reports,8/7/2018 13:15,340574,8/7/2018 13:15,340574,NULL,
Reports,2352,Unread New Messages,219,TD Bank,New SLA Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2354,Vendor List - Amber,219,TD Bank,Vendor Mgt Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2355,Vendor Monitoring Report,219,TD Bank,Vendor Mgt Reports,8/3/2018 11:31,0,8/3/2018 11:31,0,NULL,
Reports,2356,Vendor Turn Time,219,TD Bank,Analyst Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2357,Vendor Turnaround Times 20,219,TD Bank,Vendor Mgt Reports,8/3/2018 11:31,0,8/3/2018 11:31,0,NULL,
Reports,2358,Vendor Turnaround Times,219,TD Bank,Vendor Mgt Reports,8/3/2018 11:31,0,8/3/2018 11:31,0,NULL,
Reports,2359,volume report by county,219,TD Bank,Hilton,7/26/2018 11:32,0,7/26/2018 11:32,0,NULL,
Reports,2363,Weekly Invoice Report,219,TD Bank,Invoices - DO NOT CHANGE!,5/7/2019 10:45,373716,5/7/2019 10:45,373716,NULL,
Reports,2365,Active Revisions - Equity Solutions,250,UBS Bank,Vendor Reports,5/27/2021 11:52,0,4/14/2022 11:31,418362,NULL,
Reports,2368,Appraisal Quality,250,UBS Bank,Quality,10/11/2018 12:50,350879,10/14/2021 11:11,350875,NULL,
Reports,2369,Appraisal Score Analysis,250,UBS Bank,Quality,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2370,Appraiser Stats,250,UBS Bank,UBS's Reports,8/8/2018 10:25,350879,4/27/2023 10:31,387193,4/27/2023 10:31,
Reports,2372,Associated Files,250,UBS Bank,Status,9/18/2018 6:34,350879,9/18/2018 6:34,350879,NULL,
Reports,2373,Data Dump,250,UBS Bank,UBS's Reports,3/16/2021 7:18,350879,9/30/2021 13:30,0,NULL,
Reports,2374,Doc History Report,250,UBS Bank,UBS's Reports,8/3/2018 11:27,0,8/3/2018 11:27,0,NULL,
Reports,2375,DR Pipeline,250,UBS Bank,Vendor Reports,8/9/2021 8:15,0,8/9/2021 8:15,0,NULL,
Reports,2376,Field Review Results,250,UBS Bank,Performance,7/1/2021 10:53,0,6/1/2023 10:09,387193,6/1/2023 10:09,
Reports,2379,Monthly Report,250,UBS Bank,Performance,7/21/2021 10:00,350879,7/21/2021 10:00,350879,NULL,
Reports,2383,PMB Dashboard,250,UBS Bank,Charlie Espey's Reports,5/27/2021 11:58,0,7/8/2022 9:52,353575,NULL,
Reports,2385,PMB Report,250,UBS Bank,Turn Time,8/1/2018 9:46,350879,8/1/2018 9:46,350879,NULL,
Reports,2388,Quality Metrics,250,UBS Bank,Quality,4/1/2021 7:12,350879,4/1/2021 7:12,350879,NULL,
Reports,2389,Revision Rates,250,UBS Bank,Quality,8/3/2018 9:38,350879,8/3/2018 9:38,350879,NULL,
Reports,2390,Revisions - EUSA,250,UBS Bank,Vendor Reports,4/30/2021 14:31,350879,4/14/2022 11:30,418362,NULL,
Reports,2391,Revisions - Dart,250,UBS Bank,Vendor Reports,8/3/2020 8:54,350879,8/3/2020 8:54,350879,NULL,
Reports,2392,Revisions - ServiceLink,250,UBS Bank,Vendor Reports,7/19/2021 7:37,350879,7/19/2021 7:37,350879,NULL,
Reports,2393,Revisions Report,250,UBS Bank,Charlie Espey's Reports,11/13/2020 7:07,350879,4/12/2022 9:00,387193,NULL,
Reports,2394,Needs UW Action,250,UBS Bank,Status,7/27/2021 9:43,0,7/27/2021 9:43,0,NULL,
Reports,2395,TAT by PMB  Processor,250,UBS Bank,Performance,8/3/2018 11:28,0,8/3/2018 11:28,0,NULL,
Reports,2396,Appraisal Turn Times by State,250,UBS Bank,Turn Time,7/21/2021 10:23,350879,2/1/2022 6:04,351472,NULL,
Reports,2398,TAT Details,250,UBS Bank,Turn Time,5/3/2021 11:13,350879,5/3/2021 11:13,350879,NULL,
Reports,2399,Turn Times by County,250,UBS Bank,Turn Time,7/19/2021 12:19,350879,5/25/2023 13:27,430025,NULL,
Reports,2400,Turn Times,250,UBS Bank,Charlie Espey's Reports,5/27/2021 12:00,0,7/8/2022 9:51,353575,NULL,
Reports,2401,Valuation History,250,UBS Bank,Charlie Espey's Reports,8/7/2018 12:38,353575,8/7/2018 12:38,353575,NULL,
Reports,2402,Acccounting,252,American Advisors Group,Misc,5/27/2021 12:09,0,5/27/2021 12:09,0,NULL,
Reports,2403,DNA,252,American Advisors Group,Misc,5/3/2021 11:21,0,5/3/2021 11:21,0,NULL,
Reports,2404,High Value Tracking,252,American Advisors Group,Misc,5/27/2021 12:11,0,5/27/2021 12:11,0,NULL,
Reports,2405,Open Orders Pipeline,252,American Advisors Group,Misc,7/5/2021 5:33,0,7/5/2021 5:33,0,NULL,
Reports,2407,Total AMC TT Monthly,252,American Advisors Group,Misc,11/19/2018 11:06,0,11/19/2018 11:06,0,NULL,
Reports,2409,1004D - Ordered,82,Huntington National Bank,Michelle Reports,8/30/2021 7:02,0,7/12/2022 4:20,264653,NULL,
Reports,2410,1004D - Ordered,82,Huntington National Bank,Michelle-BackUp,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2411,All Orders - Classification,82,Huntington National Bank,Michelle-Test Reports,12/9/2020 10:44,44652,12/9/2020 10:44,44652,NULL,
Reports,2412,DNA-Reviewer,82,Huntington National Bank,Michelle-BackUp,9/26/2018 7:39,44652,9/26/2018 7:39,44652,NULL,
Reports,2413,Approved Appraisers - Staff,205,FNB Omaha,Appraiser Panel Management,1/20/2021 10:36,293588,1/9/2023 11:11,293588,NULL,
Reports,2414,Bloxham Incentive Report,205,FNB Omaha,Staff Appraiser Reports,4/15/2021 9:07,293588,4/22/2022 7:27,293588,NULL,
Reports,2417,Cancelled Invoice Report - All Business Units,205,FNB Omaha,Appraisal Invoice Payment,6/18/2019 7:43,293588,4/14/2022 7:01,293588,NULL,
Reports,2418,CO Staff Coverage Area Orders,205,FNB Omaha,Becca,7/25/2018 15:11,0,1/25/2022 6:34,293588,NULL,
Reports,2419,Consumer UW Emails,205,FNB Omaha,Appraisal Review,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2420,Dated Invoice Report - All Business Units,205,FNB Omaha,Appraisal Invoice Payment,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2421,Staff Appraiser Files - Mortgage,205,FNB Omaha,Staff Appraiser Reports,7/16/2021 5:50,0,1/27/2023 8:36,293588,11/16/2022 7:05,
Reports,2422,Staff Appraiser Files - Retail,205,FNB Omaha,Staff Appraiser Reports,7/16/2021 5:51,0,7/16/2021 5:51,0,NULL,
Reports,2423,Staff Appraiser Files,205,FNB Omaha,Staff Appraiser Reports,7/14/2021 6:26,0,4/22/2022 7:28,293588,NULL,
Reports,2426,Appraiser Performance,215,BMO Harris Bank,Appraiser Performance,4/8/2020 5:59,302288,4/18/2022 6:47,321481,NULL,
Reports,2437,Retail Orders First Completed,215,BMO Harris Bank,CMS Reporting,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2438,Retail Orders Received,215,BMO Harris Bank,CMS Reporting,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2439,Status,215,BMO Harris Bank,Barry's Reports,3/31/2021 11:37,353988,4/17/2023 13:38,353988,4/17/2023 13:38,
Reports,2441,Appraisal Activity-New,82,Huntington National Bank,SR_Reports,7/9/2018 14:20,0,7/9/2018 14:20,0,NULL,
Reports,2442,Appraisal Activity-OLDew,82,Huntington National Bank,Michelle-Test Reports,5/27/2021 11:37,0,5/27/2021 11:37,0,NULL,
Reports,2445,Appraisal Fee Adjustments-Yearly Refresh,82,Huntington National Bank,Michelle Reports,2/8/2021 10:54,44652,2/7/2023 7:33,44652,2/7/2023 7:33,
Reports,2446,Appraisal per Appraiser-OCC,82,Huntington National Bank,Michelle-Test Reports,5/27/2021 11:37,0,11/15/2022 5:35,264653,NULL,
Reports,2448,Appraiser Scorecard,82,Huntington National Bank,Michelle Reports,8/23/2018 6:43,44652,4/26/2022 11:46,44652,NULL,
Reports,2449,Appraiser Scorecard,82,Huntington National Bank,Michelle-BackUp,11/27/2018 8:02,0,11/27/2018 8:02,0,NULL,
Reports,2450,Appraiser Scorecard-PFG,82,Huntington National Bank,Michelle Reports,5/27/2021 11:38,0,11/15/2022 5:31,264653,NULL,
Reports,2451,Appraiser Scorecard-ROAC,82,Huntington National Bank,Michelle Reports,8/24/2021 10:29,44652,5/18/2023 8:49,44652,4/24/2023 9:30,
Reports,2452,Bot,82,Huntington National Bank,Michelle-Test Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2453,Bot-Received,82,Huntington National Bank,Michelle-Test Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2454,Allstate Scorecard,82,Huntington National Bank,Michelle Reports,2/4/2020 6:34,44652,2/4/2020 6:34,44652,NULL,
Reports,2455,Appraisal Activity,82,Huntington National Bank,Michelle-BackUp,1/22/2021 6:15,0,1/22/2021 6:15,0,NULL,
Reports,2456,Classifications,82,Huntington National Bank,Michelle Reports,3/16/2021 7:47,44652,5/23/2023 7:47,44652,5/23/2023 7:47,
Reports,2457,CMS_Completed_Detail,82,Huntington National Bank,Appraisal Review,3/12/2021 10:35,0,3/12/2021 10:35,0,NULL,
Reports,2458,Condo,82,Huntington National Bank,Michelle-BackUp,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2459,Condo,82,Huntington National Bank,Michelle Reports,8/30/2021 7:07,0,8/30/2021 7:07,0,NULL,
Reports,2460,Const Perm Orders,82,Huntington National Bank,Michelle Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2461,Const-Loann Classification,82,Huntington National Bank,Michelle-Test Reports,8/23/2018 10:37,44652,8/23/2018 10:37,44652,NULL,
Reports,2462,Consumer Tech Sampling - G20-G-26-G-30,82,Huntington National Bank,Michelle Reports,8/30/2021 7:08,0,9/29/2021 13:12,44652,NULL,
Reports,2463,Consumer Tech Sampling - G20,82,Huntington National Bank,Michelle-BackUp,8/3/2018 9:59,0,8/3/2018 9:59,0,NULL,
Reports,2465,Consumer Tech Sampling - G26,82,Huntington National Bank,Michelle-BackUp,7/9/2018 9:09,0,7/9/2018 9:09,0,NULL,
Reports,2466,Consumer-CU,82,Huntington National Bank,Michelle-Test Reports,10/30/2019 12:36,44652,10/30/2019 12:36,44652,NULL,
Reports,2467,Consumer-GAAR,82,Huntington National Bank,Michelle-Test Reports,7/9/2018 11:46,0,7/9/2018 11:46,0,NULL,
Reports,2468,Branch Activity,82,Huntington National Bank,Michelle Reports,3/7/2019 12:36,44652,3/7/2019 12:36,44652,NULL,
Reports,2470,DougTest,82,Huntington National Bank,SR_Reports,12/10/2018 5:31,303421,8/2/2022 6:53,150390,NULL,
Reports,2471,EAD / UCDP - Exceptions,82,Huntington National Bank,Michelle Reports,3/13/2019 5:14,44652,5/31/2023 11:36,44652,NULL,
Reports,2472,1004D Last 120 Days,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2473,Adaptive Questionnaire Output,99,Chase,Bryant Robert,4/27/2020 10:46,339743,4/27/2020 10:46,339743,NULL,
Reports,2474,AdaptiveWksht,99,Chase,Email Scheduling,8/17/2018 10:52,0,8/17/2018 10:52,0,NULL,
Reports,2475,AdaptiveWksht,99,Chase,New,5/27/2021 11:56,0,11/29/2022 6:27,396040,NULL,
Reports,2476,AdaptiveWksht_7d,99,Chase,Email Scheduling,4/27/2020 7:41,339743,4/27/2020 7:41,339743,NULL,
Reports,2477,AdaptiveWksht_7d,99,Chase,New,4/14/2021 11:44,339743,6/2/2023 6:17,339743,6/2/2023 6:17,
Reports,2478,AdaptiveWksht_DocID-Level,99,Chase,Email Scheduling,8/3/2018 10:15,0,8/3/2018 10:15,0,NULL,
Reports,2479,Aged High and Medium Risk,99,Chase,Misc,5/27/2021 11:57,0,11/8/2022 4:41,332071,NULL,
Reports,2480,Aged High Risk Loans,99,Chase,Misc,7/26/2018 19:23,0,7/26/2018 19:23,0,NULL,
Reports,2481,Appraisal Delivery - Daily Reconciliation,99,Chase,Misc,5/27/2021 11:57,0,3/22/2022 6:43,250746,NULL,
Reports,2482,Approved Subject to GAAR Compliance,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2483,CDRetail Underwriting - Daily Reconciliation Report,99,Chase,Misc,5/5/2019 11:05,384283,5/5/2019 11:05,384283,NULL,
Reports,2484,Chase - GAAR Worksheet - Checklist Item Comments - LTV,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2485,Chase - GAAR Worksheet - Summary Comments - LTV,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2486,Chase HE - AMC Daily Active Pipeline,99,Chase,Email Scheduling,7/1/2021 10:41,0,4/7/2023 7:05,417653,NULL,
Reports,2487,Chase HE Service Provider Coverage Area,99,Chase,Email Scheduling,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2488,Chase Home Equity - All Orders,99,Chase,New,8/10/2018 12:15,0,5/19/2023 13:09,298526,5/19/2023 13:09,
Reports,2489,Chase Staff Appraiser Open Pipeline,99,Chase,New,8/17/2021 10:14,419908,8/17/2021 10:14,419908,NULL,
Reports,2490,Chase Staff Appraiser Roster,99,Chase,New,5/27/2021 12:00,0,5/27/2021 12:00,0,NULL,
Reports,2491,ChaseStaffAppraisers ML,99,Chase,Staff Appraiser Project,4/8/2019 11:55,326177,2/13/2023 11:44,353589,2/13/2023 11:36,
Reports,2492,Controls Report,99,Chase,Jarrett,7/31/2018 14:03,0,7/31/2018 14:03,0,NULL,
Reports,2493,COPY - Orders - Retail,99,Chase,Email Scheduling,7/31/2018 13:38,0,7/31/2018 13:38,0,NULL,
Reports,2494,COPY - Reviews - Retail,99,Chase,Email Scheduling,7/31/2018 13:39,0,7/31/2018 13:39,0,NULL,
Reports,2495,COPY - Tiers - Retail,99,Chase,Email Scheduling,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2496,Correpondent_orders,99,Chase,Misc,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2497,CUW Queue Mgmt,99,Chase,Jake,8/18/2021 10:18,335478,8/18/2021 10:18,335478,NULL,
Reports,2498,Doc Status - Retail,99,Chase,Inputs,7/31/2018 14:01,0,7/31/2018 14:01,0,NULL,
Reports,2499,Doc Status Report - Retail,99,Chase,Misc,7/31/2018 14:12,0,7/31/2018 14:12,0,NULL,
Reports,2500,Doc Status Table - Retail,99,Chase,Email Scheduling,7/31/2018 13:40,0,7/31/2018 13:40,0,NULL,
Reports,2501,Doc-Status-Lookup,99,Chase,Bryant Robert,7/19/2018 9:08,0,7/19/2018 9:08,0,NULL,
Reports,2502,Downgraded Review Tier,99,Chase,Review Tier Reports,7/31/2018 15:02,0,7/31/2018 15:02,0,NULL,
Reports,2503,Equity Appraisal Deliveries,99,Chase,Review Tier Reports,9/17/2018 12:59,0,9/17/2018 12:59,0,NULL,
Reports,2504,FNC-EXT-MKT-000 report,99,Chase,GAAR Alerts,11/2/2018 5:07,347794,11/2/2018 5:07,347794,NULL,
Reports,2505,GAAR  Ineligible Apprsr,99,Chase,GAAR Score,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2506,GAAR - Productivity,99,Chase,Bryant Robert,8/30/2021 7:10,0,4/20/2022 4:02,339743,NULL,
Reports,2507,GAAR Scores,99,Chase,Email Scheduling,7/31/2018 13:42,0,7/31/2018 13:42,0,NULL,
Reports,2508,GAAR Worksheet All,99,Chase,Test MIS,7/31/2018 15:33,0,7/31/2018 15:33,0,NULL,
Reports,2509,GAAR Worksheet Completion Date,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2510,GAAR Worksheet,99,Chase,Test MIS,8/10/2018 12:06,0,8/10/2018 12:06,0,NULL,
Reports,2511,GAAR_LIO-VPM-NALT,99,Chase,Email Scheduling,8/3/2018 10:18,0,8/3/2018 10:18,0,NULL,
Reports,2512,HE Appraisal Service Fee - Last 5 Months,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2513,HE Cancellation Review,99,Chase,Controls,5/17/2019 7:30,373648,5/17/2019 7:30,373648,NULL,
Reports,2514,HE Completed last 7 days,99,Chase,New,9/2/2021 8:18,419908,9/2/2021 8:18,419908,NULL,
Reports,2515,HE Completed Activity for 2017,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2516,HE Completed last 120 days,99,Chase,Daily Reports,8/17/2021 10:15,419908,8/17/2021 10:15,419908,NULL,
Reports,2517,HE Completed last 7 days,99,Chase,Daily Reports,8/17/2021 10:16,419908,8/17/2021 10:16,419908,NULL,
Reports,2519,HE Complted wGAAR Score Prev 2 MOs,99,Chase,GAAR Score,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2520,HE Daily Corrections,99,Chase,New,9/11/2018 9:24,344442,9/11/2018 9:24,344442,NULL,
Reports,2521,HE Date Draft Received Last 7 Days,99,Chase,Daily Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2522,HE GEO CMS Extract,99,Chase,Daily Reports,5/27/2021 12:23,0,2/23/2022 5:21,262201,NULL,
Reports,2523,HE Ineligible Appraiser,99,Chase,New,7/18/2019 13:52,335478,7/18/2019 13:52,335478,NULL,
Reports,2528,HE Valuations Pipeline Detail,99,Chase,New,8/17/2021 10:13,419908,8/17/2021 10:13,419908,NULL,
Reports,2529,High or Conditional Exception-Reviewer Report - HomeEquity,99,Chase,Review Tier Reports,1/11/2021 12:26,332071,1/11/2021 12:26,332071,NULL,
Reports,2530,High or Conditional Exception-Reviewer Report,99,Chase,Review Tier Reports,8/30/2021 7:29,0,4/19/2023 7:55,332071,NULL,
Reports,2531,High or Conditional Exception-Reviewer Report2,99,Chase,Review Tier Reports,8/17/2020 12:30,335478,8/17/2020 12:30,335478,NULL,
Reports,2532,Home Equity Disaster Reporting,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2533,Jarrett's Report,99,Chase,Jarrett,7/20/2018 10:30,0,7/20/2018 10:30,0,NULL,
Reports,2534,LADS LA,99,Chase,Justin,8/9/2018 9:07,0,8/9/2018 9:07,0,NULL,
Reports,2535,Loan Amount  25 Million,99,Chase,Jake,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2536,Loan Package,99,Chase,Daily Reports,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2537,Low Review Tier Report,99,Chase,Review Tier Reports,8/30/2021 7:29,0,8/30/2021 7:29,0,NULL,
Reports,2538,LW - 120 Day Delivery Appraisal Score,99,Chase,Test MIS,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2539,Med-Y,99,Chase,Review Tier Reports,1/16/2020 15:04,250746,1/16/2020 15:04,250746,NULL,
Reports,2540,MX - Approved with Conditions,99,Chase,MX Reports,7/20/2018 11:10,0,7/20/2018 11:10,0,NULL,
Reports,2542,Orders - Research,99,Chase,Bryant Robert,7/31/2018 13:18,0,7/31/2018 13:18,0,NULL,
Reports,2543,Orders - Retail,99,Chase,Email Scheduling,7/31/2018 13:43,0,7/31/2018 13:43,0,NULL,
Reports,2545,Orders Report - Retail,99,Chase,Misc,7/31/2018 14:11,0,7/31/2018 14:11,0,NULL,
Reports,2546,Orders Table - Retail Test Email,99,Chase,Bryant Robert,7/31/2018 13:23,0,7/31/2018 13:23,0,NULL,
Reports,2547,Orders Table - Retail,99,Chase,Email Scheduling,7/31/2018 13:43,0,7/31/2018 13:43,0,NULL,
Reports,2548,Orders_7d,99,Chase,Email Scheduling,7/17/2019 10:10,383158,7/17/2019 10:10,383158,NULL,
Reports,2550,Over 2-5 Million,99,Chase,Loan Amount,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2551,Over 25 Million,99,Chase,Loan Amount,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2552,Profiles,99,Chase,Misc,7/20/2018 11:01,0,7/20/2018 11:01,0,NULL,
Reports,2553,Retail_CD orders,99,Chase,Misc,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2554,Retail_CD orders_ 0417-0418,99,Chase,New,8/10/2018 12:18,0,8/10/2018 12:18,0,NULL,
Reports,2555,Retail-First Draft Received Date,99,Chase,Jarrett,1/16/2020 14:59,250746,1/16/2020 14:59,250746,NULL,
Reports,2557,Review Tier Decisions backup,99,Chase,Review Tier Reports,5/27/2021 12:32,0,5/27/2021 12:32,0,NULL,
Reports,2558,Review Tier Decisions,99,Chase,Review Tier Reports,5/27/2021 12:32,0,5/27/2021 12:32,0,NULL,
Reports,2559,Review Tier Escalations,99,Chase,Review Tier Reports,5/3/2021 11:05,0,9/19/2021 13:28,0,NULL,
Reports,2560,Reviewer Profile Report,99,Chase,Review Tier Reports,7/31/2018 15:29,0,7/31/2018 15:29,0,NULL,
Reports,2561,Reviews - Retail,99,Chase,Inputs,7/31/2018 14:01,0,7/31/2018 14:01,0,NULL,
Reports,2562,Reviews Completed Yesterday,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2563,Reviews Join GAAR Wkshts,99,Chase,Test MIS,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2564,Reviews Report - Retail,99,Chase,Misc,7/31/2018 14:13,0,7/31/2018 14:13,0,NULL,
Reports,2565,Reviews Table - Retail,99,Chase,Email Scheduling,7/31/2018 13:44,0,7/31/2018 13:44,0,NULL,
Reports,2566,Reviews_7d,99,Chase,Email Scheduling,8/3/2018 10:18,0,8/3/2018 10:18,0,NULL,
Reports,2567,Reviews_7d,99,Chase,New,5/27/2021 12:35,0,12/1/2022 9:12,339743,NULL,
Reports,2568,Reviews_GAAR Test,99,Chase,Email Scheduling,7/31/2018 13:45,0,7/31/2018 13:45,0,NULL,
Reports,2569,sort,99,Chase,Email Scheduling,7/31/2018 13:46,0,7/31/2018 13:46,0,NULL,
Reports,2570,Status_7d,99,Chase,Email Scheduling,2/2/2021 11:52,247327,2/2/2021 11:52,247327,NULL,
Reports,2571,Status_7d,99,Chase,New,5/27/2021 12:42,0,12/1/2022 9:13,339743,NULL,
Reports,2572,TEST - Orders Service,99,Chase,Email Scheduling,7/31/2018 13:47,0,7/31/2018 13:47,0,NULL,
Reports,2573,TEST - Orders,99,Chase,Email Scheduling,7/31/2018 13:46,0,7/31/2018 13:46,0,NULL,
Reports,2574,TEST - Orders_7d,99,Chase,Email Scheduling,7/31/2018 13:48,0,11/5/2021 10:11,0,NULL,
Reports,2575,TEST - Reviews_NULL Completion Date,99,Chase,Email Scheduling,8/3/2018 10:21,0,8/3/2018 10:21,0,NULL,
Reports,2576,TEST TEST TEST,99,Chase,Email Scheduling,7/31/2018 13:48,0,7/31/2018 13:48,0,NULL,
Reports,2578,TEST1,99,Chase,Email Scheduling,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2579,TEST2,99,Chase,Email Scheduling,7/31/2018 13:49,0,7/31/2018 13:49,0,NULL,
Reports,2580,TEST-GAAR,99,Chase,Email Scheduling,7/31/2018 13:50,0,7/31/2018 13:50,0,NULL,
Reports,2581,TEST-GAAR_2,99,Chase,Email Scheduling,7/19/2018 14:36,0,7/19/2018 14:36,0,NULL,
Reports,2582,TEST-GAAR_3,99,Chase,Email Scheduling,8/3/2018 10:22,0,8/3/2018 10:22,0,NULL,
Reports,2583,TEST-GAAR_4,99,Chase,Email Scheduling,7/19/2018 14:27,0,7/19/2018 14:27,0,NULL,
Reports,2584,TEST-GAAR_4_distinct,99,Chase,Email Scheduling,7/19/2018 14:29,0,7/19/2018 14:29,0,NULL,
Reports,2585,TEST-GAAR_LIOVPM,99,Chase,Email Scheduling,8/3/2018 10:23,0,8/3/2018 10:23,0,NULL,
Reports,2586,TEST-GAAR-2,99,Chase,Email Scheduling,7/30/2018 6:46,0,7/30/2018 6:46,0,NULL,
Reports,2587,TESTMISSING,99,Chase,Email Scheduling,7/30/2018 6:46,0,7/30/2018 6:46,0,NULL,
Reports,2589,Tier Escalations Prior Week,99,Chase,Test MIS,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2590,Tiers - Retail,99,Chase,Justin,8/3/2018 10:25,0,8/3/2018 10:25,0,NULL,
Reports,2591,Tiers_7d,99,Chase,Email Scheduling,3/4/2021 7:14,400926,3/4/2021 7:14,400926,NULL,
Reports,2592,Tiers_7d,99,Chase,New,5/27/2021 12:42,0,12/1/2022 9:24,339743,NULL,
Reports,2593,Turntime - Completed Reviews,99,Chase,Misc,8/3/2018 10:26,0,8/3/2018 10:26,0,NULL,
Reports,2594,Turntime - Correction Required,99,Chase,Misc,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
Reports,2596,Val HE Appraisal Deliveries,99,Chase,New,5/31/2018 7:35,0,5/31/2018 7:35,0,NULL,
